epoch,train_loss,train_acc,train_macro_f1,train_weighted_f1,val_loss,val_acc,val_macro_f1,val_weighted_f1
1,1.0805596220507578,0.38232559249671566,0.37672187300149096,0.3740126538582245,1.0765285401459415,0.3741298123244358,0.3735151783556348,0.37164625927707257
2,1.0707586193907999,0.39581097785950337,0.39216943814505045,0.3885513768534995,1.1032219771072798,0.37266694711701565,0.3682273854196712,0.3684146137038126
3,1.052428882883126,0.4269079184870114,0.42635829436261846,0.4255125910660039,1.1214392672065083,0.39980730346989457,0.38565155167926596,0.3996505775690682
4,1.0224615619768413,0.46593697074089063,0.4652347143345634,0.4694365937359366,1.1734411246000962,0.3899173576149055,0.3699732806438401,0.3879650865600536
5,0.9860187061805828,0.5063235120080594,0.5025130606211542,0.510305038136438,1.196177750741843,0.39574982019513916,0.3683636542262338,0.3899092819175192
6,0.9645072911025065,0.5256117899661175,0.5207952959705152,0.5294234325675647,1.2240509716490047,0.39303849859548656,0.37202957104943907,0.39125283228720203
7,0.9507985675171315,0.5378152681214838,0.5323118334823034,0.541353543886835,1.214456763703129,0.3860118603357262,0.36323006500012855,0.383339777381575
8,0.9419407222247523,0.5448006181796122,0.5388846464440148,0.5482570638021763,1.219511847947951,0.3896188136950238,0.3626092733770916,0.3834138673137678
