epoch,train_loss,train_acc,train_macro_f1,train_weighted_f1,val_loss,val_acc,val_macro_f1,val_weighted_f1
1,1.0820395979141604,0.3742413227611625,0.3675878779008566,0.3630376036160928,1.0751995338369746,0.36490751923572756,0.3656549499205728,0.36158770734877704
2,1.0786090853584784,0.38068964419864887,0.37417241582171523,0.36906854995463056,1.0767662827704687,0.36936396574887026,0.36818259267484676,0.36771146165578794
3,1.076710124330297,0.3857068838118689,0.38031298330670477,0.37591252158942345,1.0804561705237996,0.38292871585403915,0.3776908836888999,0.3853175160418031
4,1.073330195816897,0.3950263193748987,0.3915219480506181,0.38831903924873273,1.0803102420454436,0.3865655236053249,0.381002829314356,0.3884376933868564
5,1.069710625866554,0.40252483011497386,0.4000689477434814,0.3978110980307179,1.0805127345511554,0.3940399777449078,0.38624139629730697,0.39647182385262414
6,1.0661591718299046,0.4091272986565334,0.4067867353021822,0.4059697151210367,1.079844135807857,0.3947971936871531,0.38369619129776306,0.3947196412325751
7,1.062271832503264,0.4153439021891872,0.41318526269660155,0.41321915478483967,1.0839201425202507,0.3914155052855844,0.3879116889357616,0.3943302871222024
8,1.0584753063584666,0.42072811135984595,0.4186682665317025,0.4193869491664714,1.0826879063666686,0.40367209021454453,0.3935095291405592,0.40583464368189387
